GeneID	LOG_count	WT0_count	LOG_rpkm	WT0_rpkm	log2 Ratio(WT0/LOG)	Pvalue	FDR	significant
Unigene0009691	1152	613	26.7737	14.1813	-0.916826736	1.01E-35	1.76E-34	no
Unigene0009692	428	394	10.3721	9.5043	-0.126055741	0.231508222	0.370146543	no
Unigene0009694	24	53	0.9905	2.1773	1.136311323	0.00129029	0.004054266	yes
Unigene0009695	314	188	5.2658	3.1383	-0.746669457	1.81E-08	1.05E-07	no
Unigene0009696	15	23	2.4526	3.7434	0.610037255	0.256327805	0.399358904	no
Unigene0009697	7	2	0.492	0.1399	-1.814262353	0.179785925	0.301125081	no
Unigene0009698	491	512	23.6944	24.5943	0.053777865	0.579177986	0.738783422	no
Unigene0009699	122	104	11.6735	9.9054	-0.236950041	0.260759544	0.405666253	no
Unigene0009700	872	461	23.3061	12.2646	-0.926207424	2.34E-28	3.38E-27	no
Unigene0009701	632	499	15.4234	12.1217	-0.347528791	0.000104074	0.000396785	no
Unigene0009702	110	86	3.0561	2.3783	-0.361761042	0.101828401	0.190848821	no
Unigene0009704	561	613	28.904	31.438	0.12124028	0.164535728	0.281788791	no
Unigene0009705	330	354	11.648	12.4377	0.094637464	0.429803454	0.600615134	no
Unigene0009706	830	2650	19.7103	62.6413	1.668164418	4.10E-187	3.42E-185	yes
Unigene0009707	111	520	2.5394	11.8417	2.221316642	3.22E-62	9.25E-61	yes
Unigene0009708	2	6	0.3782	1.1293	1.578207522	0.28916092	0.43835434	no
Unigene0009709	181	127	12.5152	8.7411	-0.517794598	0.002667086	0.007838286	no
Unigene0009710	459	281	8.7178	5.3125	-0.71457317	8.34E-11	5.79E-10	no
Unigene0009711	1524	810	51.3785	27.182	-0.91851316	1.09E-45	2.37E-44	no
Unigene0009712	1304	354	28.9392	7.8201	-1.887766079	2.84E-119	1.51E-117	yes
Unigene0009713	605	322	40.7679	21.5982	-0.916522561	3.74E-20	4.12E-19	no
Unigene0009714	349	126	13.0564	4.6921	-1.476451496	6.64E-25	8.71E-24	yes
Unigene0009715	100	61	4.0579	2.4639	-0.719789609	0.002740144	0.008033501	no
Unigene0009716	505	295	19.4555	11.3129	-0.782209254	1.85E-13	1.51E-12	no
Unigene0009717	1780	1677	31.9415	29.9549	-0.092640047	0.084136063	0.161971333	no
Unigene0009718	668	605	16.623	14.9861	-0.149555789	0.077398269	0.150659754	no
Unigene0009719	145	179	14.4203	17.7197	0.297253	0.068792715	0.13645271	no
Unigene0009720	1	0	0.1383	0.001	-7.111657346	1	1	no
Unigene0009721	2	0	0.2766	0.001	-8.111657346	0.500024999	0.660319045	no
Unigene0009722	16	18	2.7883	3.1225	0.163315779	0.864281555	0.978640883	no
Unigene0009723	1	1	0.2417	0.2406	-0.006580831	1	1	no
Unigene0009724	551	775	28.154	39.4175	0.48549637	4.43E-09	2.70E-08	no
Unigene0009727	114	268	5.1735	12.1064	1.22655739	5.16E-15	4.58E-14	yes
Unigene0009728	218	130	4.2991	2.5519	-0.752462873	3.36E-06	1.56E-05	no
Unigene0009729	7976	486	135.3087	8.2068	-4.043290998	0	0	yes
Unigene0009730	19	19	2.7014	2.689	-0.006637522	1	1	no
Unigene0009731	6	8	1.1193	1.4856	0.408448954	0.790600623	0.919217325	no
Unigene0009732	57	45	8.2952	6.5188	-0.347670352	0.27723724	0.425668269	no
Unigene0009733	116	109	10.6944	10.0029	-0.096437223	0.69089481	0.835027586	no
Unigene0009734	982	821	13.4067	11.1571	-0.264992083	0.000214125	0.000775146	no
Unigene0009735	97	5365	7.0123	386.0644	5.782809997	0	0	yes
Unigene0009736	73	1788	1.5103	36.8227	4.607688361	0	0	yes
Unigene0009737	1889	1800	19.5448	18.5384	-0.076268088	0.144309141	0.252440532	no
Unigene0009738	2	2	0.418	0.4161	-0.006572654	1	1	no
Unigene0009739	23	17	2.9126	2.1429	-0.442743056	0.430053998	0.600615134	no
Unigene0009741	19	6	1.3559	0.4262	-1.669648283	0.01469352	0.035969861	yes
Unigene0009742	5	2	0.3662	0.1458	-1.328641071	0.453207015	0.62434186	no
Unigene0009743	59	48	6.3565	5.1476	-0.304332659	0.334996818	0.49469902	no
Unigene0009744	644	959	11.0227	16.3388	0.567824375	7.73E-14	6.46E-13	no
Unigene0009745	549	261	12.3765	5.8568	-1.079418852	7.58E-24	9.61E-23	yes
Unigene0009746	1330	682	31.774	16.2183	-0.970224117	1.81E-44	3.85E-43	no
Unigene0009747	49	18	7.4836	2.7364	-1.451453313	0.000199003	0.000723347	yes
Unigene0009748	17	22	4.0912	5.2702	0.365333646	0.522805221	0.681875243	no
Unigene0009750	1087	1168	17.6745	18.9043	0.097045027	0.135273114	0.23931666	no
Unigene0009751	480	461	13.3891	12.8	-0.064915177	0.524041782	0.682277271	no
Unigene0009752	8	8	1.4678	1.461	-0.006699224	1	1	no
Unigene0009753	381	570	10.0383	14.9489	0.574524361	3.37E-09	2.08E-08	no
Unigene0009754	732	529	10.3074	7.4147	-0.475220237	2.03E-08	1.17E-07	no
Unigene0009755	24	8	2.7063	0.898	-1.591534424	0.00704452	0.01884781	yes
Unigene0009756	1	2	0.2366	0.471	0.993276986	1	1	no
Unigene0009757	147	227	4.1801	6.4253	0.62022636	4.87E-05	0.000194349	no
Unigene0009758	2314	2531	34.3685	37.4187	0.12267255	0.008254184	0.021568414	no
Unigene0009759	323	356	48.9275	53.6785	0.133698789	0.257518117	0.401005959	no
Unigene0009760	527	272	29.5932	15.2037	-0.960843245	3.19E-19	3.40E-18	no
Unigene0009761	9	5	1.5934	0.8812	-0.85456708	0.424115089	0.594446379	no
Unigene0009762	225	275	15.9139	19.3609	0.28285858	0.0377721	0.081906148	no
Unigene0009763	447	277	14.5067	8.9483	-0.697033841	3.54E-10	2.35E-09	no
Unigene0009764	339	814	11.9961	28.6724	1.257097216	9.56E-43	1.97E-41	yes
Unigene0009765	9719	8557	173.3412	151.9151	-0.19034932	1.20E-10	8.24E-10	no
Unigene0009766	139	10153	2.6609	193.4702	6.184053263	0	0	yes
Unigene0009767	72	37	6.2542	3.1992	-0.967114169	0.001065579	0.003393679	no
Unigene0009768	60	51	6.2231	5.2653	-0.241117696	0.449064624	0.623186201	no
Unigene0009769	1571	1701	25.9311	27.9479	0.108056477	0.048943919	0.102596956	no
Unigene0009770	73	31	8.9193	3.7702	-1.242289433	4.87E-05	0.000194349	yes
Unigene0009772	325	213	6.3618	4.1503	-0.616219394	1.40E-06	6.78E-06	no
Unigene0009773	2	2	0.1937	0.1928	-0.006718902	1	1	no
Unigene0009775	68	34	9.5462	4.7512	-1.006634625	0.001015878	0.003245422	yes
Unigene0009776	34	18	5.6422	2.9733	-0.924192771	0.036725225	0.079795177	no
Unigene0009778	57	25	6.8	2.9687	-1.195703436	0.000548662	0.001843041	yes
Unigene0009779	4	0	0.7513	0.001	-9.553245292	0.125037499	0.223164129	no
Unigene0009780	57	37	10.5626	6.8249	-0.630085187	0.049983529	0.104257067	no
Unigene0009781	45	15	6.8352	2.2679	-1.591626524	0.00013755	0.000512828	yes
Unigene0009782	84	9	12.587	1.3424	-3.229047944	2.49E-16	2.34E-15	yes
Unigene0009783	449	464	14.9826	15.412	0.040766088	0.697761997	0.842059057	no
Unigene0009784	259	108	16.7814	6.9655	-1.268564257	2.44E-15	2.19E-14	yes
Unigene0009785	1321	808	25.4462	15.4929	-0.715843011	9.34E-27	1.29E-25	no
Unigene0009786	200	1006	7.6679	38.3925	2.32392108	4.49E-122	2.43E-120	yes
Unigene0009787	95	440	3.4183	15.7594	2.204861686	1.39E-52	3.41E-51	yes
Unigene0009788	396	1854	8.3137	38.7443	2.220421485	1.77E-202	1.63E-200	yes
Unigene0009789	813	741	14.4537	13.1131	-0.140430069	0.066810003	0.132930752	no
Unigene0009790	441	601	13.75	18.6526	0.439945124	2.03E-06	9.61E-06	no
Unigene0009791	929	942	17.9699	18.1376	0.013401188	0.865019381	0.979334715	no
Unigene0009792	1606	1508	40.7493	38.0869	-0.097480409	0.082428134	0.158980436	no
Unigene0009793	599	1112	13.304	24.5844	0.885883072	1.44E-32	2.32E-31	no
Unigene0009794	3	8	0.5731	1.5213	1.408445879	0.22669138	0.364110533	no
Unigene0009795	634	585	37.6155	34.5488	-0.122691666	0.164395692	0.281661885	no
Unigene0009796	4151	12500	102.4256	307.0189	1.583751126	0	0	yes
Unigene0009797	2	2	0.452	0.4499	-0.006718406	1	1	no
Unigene0009798	2187	3000	56.6547	77.3585	0.449364176	2.29E-23	2.85E-22	no
Unigene0009799	67	86	6.6751	8.5287	0.353536403	0.146902207	0.25562773	no
Unigene0009800	84	40	8.1355	3.8562	-1.077051137	0.000101296	0.000386647	yes
Unigene0009801	1180	1741	57.0428	83.7755	0.554483592	4.88E-22	5.80E-21	no
Unigene0009802	172	84	5.9949	2.9143	-1.040586291	4.87E-08	2.72E-07	yes
Unigene0009803	432	964	14.0939	31.3057	1.151354478	1.25E-43	2.62E-42	yes
Unigene0009804	22	26	5.0331	5.9208	0.234344859	0.665844622	0.816119304	no
Unigene0009805	4379	8354	191.685	364.0048	0.925220029	7.35E-173	5.61E-171	no
Unigene0009806	273	876	15.8753	50.7064	1.675383996	1.02E-69	3.23E-68	yes
Unigene0009807	70	146	9.029	18.7453	1.053890798	2.93E-07	1.53E-06	yes
Unigene0009808	34	67	7.2979	14.315	0.971974383	0.001369175	0.004270939	no
Unigene0009809	20	24	3.6099	4.312	0.256398305	0.651947651	0.803417399	no
Unigene0009810	19	27	3.4745	4.9148	0.500327329	0.302552885	0.454747884	no
Unigene0009812	441	771	10.0766	17.5359	0.799302543	5.40E-20	5.91E-19	no
Unigene0009813	6	11	1.0169	1.8558	0.867863425	0.332513547	0.491365512	no
Unigene0009814	34	37	2.8211	3.0559	0.115339528	0.812915769	0.937750861	no
Unigene0009815	49	62	2.4107	3.0362	0.332814701	0.25592166	0.399043726	no
Unigene0009817	16	19	0.9916	1.1721	0.241265485	0.736103024	0.875457015	no
Unigene0009818	29	19	1.7973	1.1721	-0.616735578	0.193947352	0.320714343	no
Unigene0009819	19	212	0.6022	6.6884	3.473346517	4.95E-42	9.99E-41	yes
Unigene0009820	20	21	1.1311	1.1822	0.063747643	1	1	no
Unigene0009821	30	17	3.7818	2.1332	-0.826053835	0.079291302	0.153794094	no
Unigene0009822	23	17	2.9736	2.1877	-0.442795679	0.430053998	0.600615134	no
Unigene0009823	310	158	15.5679	7.8982	-0.978978543	2.54E-12	1.94E-11	no
Unigene0009824	196	298	3.9379	5.9597	0.597813234	1.01E-05	4.43E-05	no
Unigene0009825	2	8	0.2331	0.9281	1.993331255	0.109462886	0.202417413	no
Unigene0009826	406	329	12.7662	10.2975	-0.310035029	0.004683462	0.012994276	no
Unigene0009827	1916	3357	28.134	49.0667	0.802429561	4.12E-71	1.33E-69	no
Unigene0009828	2584	2164	34.4901	28.7514	-0.262550104	1.91E-08	1.10E-07	no
Unigene0009829	308	381	31.3026	38.5438	0.30021632	0.008690207	0.022632228	no
Unigene0009830	2801	3472	109.8905	135.5895	0.30317879	4.43E-13	3.54E-12	no
Unigene0009831	385	584	18.563	28.0285	0.594464652	6.79E-10	4.40E-09	no
Unigene0009832	3802	4849	301.5165	382.7811	0.344282644	2.23E-20	2.49E-19	no
Unigene0009833	56	14	5.1204	1.2742	-2.006664774	4.49E-07	2.30E-06	yes
Unigene0009834	52	26	4.8997	2.4386	-1.006640284	0.004410119	0.012324975	yes
Unigene0009835	17	11	4.1633	2.6815	-0.634687267	0.345268194	0.505879087	no
Unigene0009836	1158	1034	34.7416	30.8789	-0.170042838	0.00937209	0.024248393	no
Unigene0009837	25	28	4.8257	5.38	0.156867943	0.784126762	0.915496582	no
Unigene0009838	28	44	3.8152	5.9677	0.645416324	0.07689719	0.14982899	no
Unigene0009839	509	301	21.0228	12.3748	-0.764549624	4.46E-13	3.57E-12	no
Unigene0009840	722	419	27.0289	15.6136	-0.791699584	1.26E-18	1.30E-17	no
Unigene0009841	456	244	8.9831	4.7846	-0.908815076	1.49E-15	1.36E-14	no
Unigene0009842	52326	22752	1164.9733	504.2169	-1.208180511	0	0	yes
Unigene0009843	1076	1241	18.5194	21.2611	0.199178882	0.001784823	0.005456205	no
Unigene0009844	277	201	6.2675	4.527	-0.469334784	0.000487216	0.001662021	no
Unigene0009845	792	782	18.97	18.6444	-0.024977309	0.75240015	0.888953546	no
Unigene0009846	597	338	10.6751	6.0161	-0.827349132	5.88E-17	5.68E-16	no
Unigene0009849	16	6	2.1963	0.8198	-1.421731235	0.052606898	0.108974214	no
Unigene0009850	11	15	1.1078	1.5037	0.440819323	0.557455914	0.715501966	no
Unigene0009851	125	74	8.4333	4.9696	-0.762967542	0.0003933	0.001363628	no
Unigene0009852	0	1	0.001	0.0725	6.17990909	1	1	no
Unigene0009853	34	48	7.7465	10.886	0.490857413	0.151511263	0.262574364	no
Unigene0009854	27	22	3.5823	2.9055	-0.302099706	0.568648377	0.727554007	no
Unigene0009855	26	30	5.1438	5.9079	0.199810857	0.689294014	0.834205562	no
Unigene0009856	54	41	2.5206	1.905	-0.403976194	0.219145846	0.354375244	no
Unigene0009857	442	142	27.1213	8.6731	-1.644806684	5.13E-36	8.95E-35	yes
Unigene0009858	435	365	12.8495	10.7322	-0.259766377	0.013782266	0.033987749	no
Unigene0009859	90	101	5.1054	5.7031	0.159722331	0.471532672	0.6437808	no
Unigene0009860	57	98	13.2032	22.596	0.775179774	0.001295167	0.004068282	no
Unigene0009861	6	5	1.0327	0.8566	-0.269727629	1	1	no
Unigene0009862	10	215	0.3853	8.245	4.419465403	8.18E-51	1.97E-49	yes
Unigene0009863	27	239	3.4665	30.544	3.139337342	3.98E-43	8.26E-42	yes
Unigene0009864	72	342	6.4559	30.5247	2.241286979	3.55E-42	7.20E-41	yes
Unigene0009865	11	11	1.7881	1.7798	-0.00671229	1	1	no
Unigene0009866	1607	1456	32.4981	29.3091	-0.149006706	0.008193167	0.021426136	no
Unigene0009867	969	1627	23.9632	40.0505	0.740999678	2.48E-34	4.16E-33	no
Unigene0009868	52	41	8.3792	6.5763	-0.349536396	0.300854721	0.453622552	no
Unigene0009869	2	3	0.3232	0.4826	0.578400717	1	1	no
Unigene0009870	66	42	7.4123	4.6953	-0.658703933	0.026829646	0.061141295	no
Unigene0009871	0	1	0.001	0.1657	7.372429792	1	1	no
Unigene0009873	16	12	3.5157	2.6247	-0.421659434	0.571859929	0.730683988	no
Unigene0009874	54	40	5.992	4.4181	-0.439611551	0.180686641	0.30251722	no
Unigene0009876	79	86	6.5746	7.1242	0.115824895	0.641934904	0.794772759	no
Unigene0009878	17	20	2.3568	2.76	0.227838932	0.743060506	0.882230838	no
Unigene0009879	40	27	9.1889	6.174	-0.573686684	0.142738521	0.250610155	no
Unigene0009880	32	12	4.821	1.7996	-1.421656158	0.003694317	0.010574368	yes
Unigene0009881	118	61	5.6993	2.9327	-0.958555237	2.66E-05	0.000110116	no
Unigene0009882	430	214	19.6263	9.7226	-1.013374144	1.88E-17	1.85E-16	yes
Unigene0009883	33	16	4.1412	1.9986	-1.05105912	0.021451342	0.05028991	no
Unigene0009884	29	31	4.8269	5.1361	0.089576354	0.897575353	1	no
Unigene0009885	49	15	4.9259	1.501	-1.714463363	2.51E-05	0.000104113	yes
Unigene0009886	28	14	3.654	1.8186	-1.006648376	0.043777388	0.092679853	no
Unigene0009887	28	38	2.7166	3.6698	0.433899285	0.268601615	0.41356381	no
Unigene0009888	304	270	30.125	26.6328	-0.177757129	0.149701492	0.259944255	no
Unigene0009889	1825	2826	32.6332	50.3	0.624217936	6.76E-40	1.29E-38	no
Unigene0009890	1800	1852	36.641	37.5263	0.034443173	0.516972422	0.67574744	no
Unigene0009891	895	590	44.9461	29.4931	-0.607818467	9.86E-15	8.62E-14	no
Unigene0009892	514	515	16.4316	16.3879	-0.003841973	1	1	no
Unigene0009893	814	1263	15.2673	23.5799	0.627112654	1.50E-20	1.68E-19	no
Unigene0009894	396	396	9.112	9.0702	-0.006633384	0.972202417	1	no
Unigene0009895	6	10	1.2129	2.0123	0.730384793	0.454681493	0.62434186	no
Unigene0009896	5204	4014	256.7026	197.0924	-0.381225762	1.16E-25	1.55E-24	no
Unigene0009897	771	752	16.6454	16.1606	-0.042642777	0.586856769	0.744211102	no
Unigene0009898	1780	1563	39.5978	34.6106	-0.194206326	0.000337405	0.00118113	no
Unigene0009899	220	225	21.2702	21.6536	0.0257733	0.925305069	1	no
Unigene0009900	58	25	6.13	2.6301	-1.22076942	0.000388827	0.001348838	yes
Unigene0009902	319	132	63.7915	26.2752	-1.279662457	1.03E-18	1.07E-17	yes
Unigene0009903	54	12	6.5261	1.4436	-2.176550046	1.77E-07	9.41E-07	yes
Unigene0009904	84	20	12.2566	2.9048	-2.077048088	1.81E-10	1.23E-09	yes
Unigene0009905	12	20	2.7341	4.5358	0.730291017	0.215694939	0.35040135	no
Unigene0009906	4	0	0.9039	0.001	-9.820019363	0.125037499	0.223164129	no
Unigene0009907	33	9	7.3974	2.0082	-1.881115332	0.000275406	0.000978176	yes
Unigene0009908	261	235	27.3252	24.4901	-0.158033391	0.231046246	0.369483358	no
Unigene0009909	1066	408	70.3821	26.8142	-1.392211349	4.22E-64	1.24E-62	yes
Unigene0009910	378	383	12.9237	13.0345	0.012316076	0.943278042	1	no
Unigene0009911	1567	1304	23.3737	19.3613	-0.271710303	2.63E-06	1.24E-05	no
Unigene0009912	151	114	9.6267	7.2344	-0.412167963	0.027829207	0.06318379	no
Unigene0009913	0	6	0.001	1.2819	10.32406801	0.03127344	0.069386062	no
Unigene0009914	525	793	15.3935	23.1447	0.58836057	1.53E-12	1.19E-11	no
Unigene0009915	924	922	27.7063	27.5193	-0.009770288	0.906900203	1	no
Unigene0009916	26	127	2.4708	12.0134	2.281594376	4.66E-17	4.53E-16	yes
Unigene0009917	30	57	1.6694	3.1574	0.919407366	0.005107978	0.014089225	no
Unigene0009918	10	26	1.2354	3.1973	1.371875882	0.011403219	0.028903757	yes
Unigene0009919	4	1	0.5776	0.1437	-2.00701068	0.375062492	0.540113717	no
Unigene0009920	279	262	14.126	13.2043	-0.09734518	0.445123927	0.618287337	no
Unigene0009921	2	2	0.4088	0.4069	-0.006720916	1	1	no
Unigene0009922	31	62	4.8139	9.5835	0.993346468	0.001755069	0.005373176	no
Unigene0009923	33	14	4.1042	1.7332	-1.243662894	0.00801499	0.021021964	yes
Unigene0009924	1157	1737	9.3899	14.0322	0.579559517	9.76E-24	1.23E-22	no
Unigene0009925	4	3	0.7885	0.5887	-0.421578127	1	1	no
Unigene0009926	72	57	12.9118	10.1749	-0.343675521	0.219042204	0.354280811	no
Unigene0009927	108	58	7.6193	4.073	-0.903566646	0.000136683	0.000509839	no
Unigene0009928	33	14	4.2664	1.8017	-1.243660424	0.00801499	0.021021964	yes
Unigene0009929	690	356	13.2914	6.8261	-0.961359619	2.18E-24	2.82E-23	no
Unigene0009930	1490	847	36.4582	20.6296	-0.821527487	2.99E-37	5.39E-36	no
Unigene0009931	209	107	20.2067	10.2975	-0.972539605	1.30E-08	7.60E-08	no
Unigene0009932	1921	1920	19.689	19.5884	-0.007390277	0.895980135	1	no
Unigene0009933	5	2	0.6136	0.2443	-1.328644619	0.453207015	0.62434186	no
Unigene0009934	450	524	10.3675	12.0168	0.212984719	0.026259032	0.06004365	no
Unigene0009935	747	526	28.3079	19.8414	-0.512690903	1.25E-09	7.92E-09	no
Unigene0009936	1034	1180	21.8732	24.8469	0.183901568	0.004745618	0.013152747	no
Unigene0009937	182	204	10.4308	11.6379	0.157980944	0.289721782	0.439068572	no
Unigene0009938	426	287	20.9024	14.0174	-0.576449823	2.36E-07	1.24E-06	no
Unigene0009939	1197	1150	16.541	15.8185	-0.064433655	0.315463416	0.47084397	no
Unigene0009940	309	413	10.7162	14.2572	0.411897264	0.000216801	0.000784469	no
Unigene0009941	1549	720	25.305	11.7081	-1.111915501	3.13E-63	9.12E-62	yes
Unigene0009942	23	12	5.4642	2.8378	-0.945237374	0.089810351	0.171453338	no
Unigene0009943	91	54	14.579	8.6115	-0.759555305	0.00276393	0.008094751	no
Unigene0009944	240	114	21.5894	10.2078	-1.080651181	2.80E-11	2.00E-10	yes
Unigene0009945	54	28	7.0469	3.6372	-0.954160483	0.005530651	0.015146231	no
Unigene0009946	23	11	5.1558	2.4545	-1.070767134	0.057823387	0.118333773	no
Unigene0009947	72	23	15.6354	4.9717	-1.653004978	5.05E-07	2.57E-06	yes
Unigene0009948	25	9	3.787	1.357	-1.4806347	0.009098519	0.023587348	yes
Unigene0009949	2	3	0.4014	0.5993	0.578237757	1	1	no
Unigene0009951	2	1	0.4731	0.2355	-1.006418101	1	1	no
Unigene0009952	253	203	9.6999	7.7472	-0.32429489	0.020637309	0.048643665	no
Unigene0009953	3	59	0.2336	4.5727	4.290934092	1.86E-14	1.61E-13	yes
Unigene0009954	8	14	1.8845	3.2827	0.800701116	0.286545428	0.437204125	no
Unigene0009955	0	1	0.001	0.2128	7.733354341	1	1	no
Unigene0009957	12	6	2.4985	1.2435	-1.006655711	0.238096895	0.378565074	no
Unigene0009958	12	11	1.4134	1.2896	-0.132246165	1	1	no
Unigene0009959	26	27	4.0716	4.2087	0.047778841	1	1	no
Unigene0009960	14	12	2.3874	2.0369	-0.229065151	0.845119625	0.962707045	no
Unigene0009961	19	43	1.1556	2.6034	1.171754883	0.003202173	0.009287916	yes
Unigene0009963	9	13	1.4377	2.0672	0.52391531	0.523698161	0.681875243	no
Unigene0009964	36	31	3.5173	3.0149	-0.222358241	0.625987216	0.779790177	no
Unigene0009965	0	1	0.001	0.2145	7.744833837	1	1	no
Unigene0009966	78	31	5.2244	2.0668	-1.33786657	8.17E-06	3.62E-05	yes
Unigene0009968	13	24	1.4963	2.7497	0.877874768	0.099182755	0.186248934	no
Unigene0009969	2	2	0.4447	0.4427	-0.006503031	1	1	no
Unigene0009970	23	9	2.4973	0.9727	-1.360302319	0.02015933	0.047674898	yes
Unigene0009971	49	18	5.8962	2.156	-1.451428284	0.000199003	0.000723347	yes
Unigene0009972	47	64	3.6189	4.9052	0.438760718	0.129533911	0.230433577	no
Unigene0009974	6	30	0.4792	2.3852	2.315410429	7.06E-05	0.000274807	yes
Unigene0009975	5	34	0.5335	3.6112	2.758918147	2.48E-06	1.17E-05	yes
Unigene0009976	45	70	3.5841	5.5496	0.630772899	0.02520754	0.057835233	no
Unigene0009977	261	41	24.5927	3.8455	-2.676987037	7.94E-40	1.52E-38	yes
Unigene0009978	2	0	0.2051	0.001	-7.680183682	0.500024999	0.660319045	no
Unigene0009979	4	5	0.4126	0.5133	0.315058439	1	1	no
Unigene0009980	1	0	0.1327	0.001	-7.05202456	1	1	no
Unigene0009981	60	8	6.3173	0.8384	-2.913597463	6.14E-11	4.30E-10	yes
Unigene0009982	6	20	0.738	2.4485	1.730205475	0.009399957	0.024270772	yes
Unigene0009985	61	77	6.9633	8.7494	0.329412905	0.203025201	0.3337661	no
Unigene0009986	17	5	1.5317	0.4484	-1.772275574	0.016959285	0.040734537	yes
Unigene0009987	97	84	9.3782	8.084	-0.214241725	0.374619901	0.540113717	no
Unigene0009988	83	61	7.652	5.5979	-0.450951159	0.080840257	0.156380102	no
Unigene0009989	26	36	2.6328	3.6287	0.462854856	0.253590319	0.395786907	no
Unigene0009990	35	31	6.138	5.4115	-0.181740099	0.712685641	0.855349484	no
Unigene0009991	51	34	4.9916	3.3124	-0.591625428	0.082703102	0.159479346	no
Unigene0009992	4	2	0.4318	0.2149	-1.006697761	0.687546866	0.832683124	no
Unigene0009994	32	37	4.1957	4.8289	0.202783061	0.631047414	0.783575557	no
Unigene0009998	1	0	0.1835	0.001	-7.519636253	1	1	no
Unigene0010000	11	3	1.9475	0.5287	-1.881102096	0.05745859	0.11774109	no
Unigene0010001	7	8	1.1247	1.2795	0.186039916	1	1	no
Unigene0010002	2	3	0.4855	0.7249	0.578310693	1	1	no
Unigene0010003	144	85	5.0443	2.9639	-0.767157307	0.000127812	0.000478894	no
Unigene0010004	484	600	59.6603	73.6192	0.30331084	0.000820887	0.00268717	no
Unigene0010005	13	3	3.1286	0.7187	-2.122055627	0.021320761	0.050035434	no
Unigene0010006	4	6	0.422	0.63	0.57810883	0.753967752	0.888953546	no
Unigene0010007	0	2	0.001	0.2443	7.932510053	0.500024999	0.660319045	no
Unigene0010008	318	525	21.1465	34.7512	0.716643897	4.59E-12	3.46E-11	no
Unigene0010009	0	12	0.001	0.7924	9.63008507	0.000489894	0.001664918	yes
Unigene0010010	0	8	0.001	0.5864	9.195741293	0.007823441	0.020587145	yes
Unigene0010011	26	4	3.8442	0.5887	-2.707078864	6.02E-05	0.000237637	yes
Unigene0010012	7	1	1.5819	0.2249	-2.814302836	0.070367189	0.13895621	no
Unigene0010013	2	20	0.2029	2.0196	3.315228812	0.000122056	0.000459236	yes
Unigene0010014	4	18	0.8236	3.6891	2.163253161	0.004363941	0.012205506	yes
Unigene0010022	18	24	2.7416	3.6386	0.408365364	0.441280993	0.614104154	no
Unigene0010023	2	0	0.1847	0.001	-7.529040056	0.500024999	0.660319045	no
Unigene0010024	1	1	0.095	0.0946	-0.00608733	1	1	no
Unigene0010025	8	19	1.2528	2.9617	1.241269395	0.052396163	0.108762111	no
Unigene0010026	34	86	2.8509	7.178	1.332164488	2.43E-06	1.15E-05	yes
Unigene0010027	97	50	6.8519	3.5157	-0.962692128	0.000138899	0.000517612	no
Unigene0010028	10	41	1.2809	5.2277	2.029018503	1.51E-05	6.46E-05	yes
Unigene0010029	9	6	1.3167	0.8737	-0.59171678	0.607376167	0.764364652	no
Unigene0010030	11	7	1.525	0.966	-0.658714149	0.480882571	0.65292296	no
Unigene0010031	4	9	0.8116	1.8176	1.16319397	0.267002764	0.411535972	no
Unigene0010032	345	266	21.2397	16.3008	-0.381820619	0.001411059	0.004395637	no
Unigene0010033	4	2	0.7564	0.3764	-1.006882735	0.687546866	0.832683124	no
Unigene0010034	1	0	0.1748	0.001	-7.449561375	1	1	no
Unigene0010036	60	64	7.037	7.4717	0.086476017	0.788387594	0.919217325	no
Unigene0010037	735	747	68.9048	69.7079	0.01671768	0.860735297	0.975867242	no
Unigene0010038	15	2	2.266	0.3007	-2.913751088	0.002359203	0.007010106	yes
Unigene0010039	28	0	3.7328	0.001	-11.8660425	7.59E-09	4.54E-08	yes
Unigene0010040	30	10	3.1527	1.0461	-1.591567125	0.002243472	0.00670183	yes
Unigene0010041	20	9	2.7866	1.2482	-1.15865681	0.061614922	0.125254988	no
Unigene0010042	20	8	1.7705	0.7049	-1.328666333	0.035825563	0.078083094	no
Unigene0010043	172	203	6.0442	7.1008	0.232430173	0.124697689	0.223164129	no
Unigene0010044	83	98	8.5133	10.0056	0.233017308	0.300217567	0.452818814	no
Unigene0010045	45	51	5.8725	6.6249	0.17392387	0.61092555	0.767770238	no
Unigene0010046	23	4	4.1922	0.7257	-2.530262371	0.000313464	0.00110304	yes
Unigene0010047	0	2	0.001	0.3701	8.531771325	0.500024999	0.660319045	no
Unigene0010048	1	2	0.1859	0.3701	0.993388365	1	1	no
Unigene0010049	333	400	9.1284	10.9146	0.257825343	0.020180252	0.047691819	no
Unigene0010050	5	2	0.9235	0.3677	-1.328582785	0.453207015	0.62434186	no
Unigene0010052	0	2	0.001	0.4025	8.652844973	0.500024999	0.660319045	no
Unigene0010053	5	54	0.2612	2.8085	3.426573001	2.02E-11	1.46E-10	yes
Unigene0010054	26	36	3.6873	5.082	0.462831576	0.253590319	0.395786907	no
